date,combined_equity
1995-05-04 00:00:00,1.0
1995-05-05 00:00:00,1.0
1995-05-08 00:00:00,1.0
1995-05-09 00:00:00,1.0
1995-05-10 00:00:00,1.0
1995-05-11 00:00:00,1.0
1995-05-12 00:00:00,1.0
1995-05-15 00:00:00,1.0
1995-05-16 00:00:00,1.0
1995-05-17 00:00:00,1.0
1995-05-18 00:00:00,1.0
1995-05-19 00:00:00,1.0
1995-05-22 00:00:00,1.0
1995-05-23 00:00:00,1.0
1995-05-24 00:00:00,1.0
1995-05-25 00:00:00,1.0
1995-05-26 00:00:00,1.0
1995-05-30 00:00:00,1.0
1995-05-31 00:00:00,1.0
1995-06-01 00:00:00,1.0
1995-06-02 00:00:00,1.0
1995-06-05 00:00:00,1.0
1995-06-06 00:00:00,1.0
1995-06-07 00:00:00,1.0
1995-06-08 00:00:00,1.0
1995-06-09 00:00:00,1.0
1995-06-12 00:00:00,1.0
1995-06-13 00:00:00,1.0
1995-06-14 00:00:00,1.0
1995-06-15 00:00:00,1.0
1995-06-16 00:00:00,1.0
1995-06-19 00:00:00,1.0
1995-06-20 00:00:00,1.0
1995-06-21 00:00:00,1.0
1995-06-22 00:00:00,1.0
1995-06-23 00:00:00,1.0
1995-06-26 00:00:00,1.0
1995-06-27 00:00:00,1.0
1995-06-28 00:00:00,1.0
1995-06-29 00:00:00,1.0
1995-06-30 00:00:00,1.0
1995-07-03 00:00:00,1.0
1995-07-05 00:00:00,1.0
1995-07-06 00:00:00,1.0
1995-07-07 00:00:00,1.0
1995-07-10 00:00:00,1.0
1995-07-11 00:00:00,1.0
1995-07-12 00:00:00,1.0
1995-07-13 00:00:00,1.0
1995-07-14 00:00:00,1.0
1995-07-17 00:00:00,1.0
1995-07-18 00:00:00,1.0
1995-07-19 00:00:00,1.0
1995-07-20 00:00:00,1.0
1995-07-21 00:00:00,1.0
1995-07-24 00:00:00,1.0
1995-07-25 00:00:00,1.0
1995-07-26 00:00:00,1.0
1995-07-27 00:00:00,1.0
1995-07-28 00:00:00,1.0
1995-07-31 00:00:00,1.0
1995-08-01 00:00:00,1.0
1995-08-02 00:00:00,1.0
1995-08-03 00:00:00,1.0
1995-08-04 00:00:00,1.0
1995-08-07 00:00:00,1.0
1995-08-08 00:00:00,1.0
1995-08-09 00:00:00,1.0
1995-08-10 00:00:00,1.0
1995-08-11 00:00:00,1.0
1995-08-14 00:00:00,1.0
1995-08-15 00:00:00,1.0
1995-08-16 00:00:00,1.0
1995-08-17 00:00:00,1.0
1995-08-18 00:00:00,1.0
1995-08-21 00:00:00,1.0
1995-08-22 00:00:00,1.0
1995-08-23 00:00:00,1.0
1995-08-24 00:00:00,1.0
1995-08-25 00:00:00,1.0
1995-08-28 00:00:00,1.0
1995-08-29 00:00:00,1.0
1995-08-30 00:00:00,1.0
1995-08-31 00:00:00,1.0
1995-09-01 00:00:00,1.0
1995-09-05 00:00:00,1.0
1995-09-06 00:00:00,1.0
1995-09-07 00:00:00,1.0
1995-09-08 00:00:00,1.0
1995-09-11 00:00:00,1.0
1995-09-12 00:00:00,1.0
1995-09-13 00:00:00,1.0
1995-09-14 00:00:00,1.0
1995-09-15 00:00:00,1.0
1995-09-18 00:00:00,1.0
1995-09-19 00:00:00,1.0
1995-09-20 00:00:00,1.0
1995-09-21 00:00:00,1.0
1995-09-22 00:00:00,1.0
1995-09-25 00:00:00,1.0
1995-09-26 00:00:00,1.0
1995-09-27 00:00:00,1.0
1995-09-28 00:00:00,1.0
1995-09-29 00:00:00,1.0
1995-10-02 00:00:00,1.0
1995-10-03 00:00:00,1.0
1995-10-04 00:00:00,1.0
1995-10-05 00:00:00,1.0
1995-10-06 00:00:00,1.0
1995-10-09 00:00:00,1.0
1995-10-10 00:00:00,1.0
1995-10-11 00:00:00,1.0
1995-10-12 00:00:00,1.0
1995-10-13 00:00:00,1.0
1995-10-16 00:00:00,1.0
1995-10-17 00:00:00,1.0
1995-10-18 00:00:00,1.0
1995-10-19 00:00:00,1.0
1995-10-20 00:00:00,1.0
1995-10-23 00:00:00,1.0
1995-10-24 00:00:00,1.0
1995-10-25 00:00:00,1.0
1995-10-26 00:00:00,1.0
1995-10-27 00:00:00,1.0
1995-10-30 00:00:00,1.0
1995-10-31 00:00:00,1.0
1995-11-01 00:00:00,1.0
1995-11-02 00:00:00,1.0
1995-11-03 00:00:00,1.0
1995-11-06 00:00:00,1.0
1995-11-07 00:00:00,1.0
1995-11-08 00:00:00,1.0
1995-11-09 00:00:00,1.0
1995-11-10 00:00:00,1.0
1995-11-13 00:00:00,1.0
1995-11-14 00:00:00,1.0
1995-11-15 00:00:00,1.0
1995-11-16 00:00:00,1.0
1995-11-17 00:00:00,1.0
1995-11-20 00:00:00,1.0
1995-11-21 00:00:00,1.0
1995-11-22 00:00:00,1.0
1995-11-24 00:00:00,1.0
1995-11-27 00:00:00,1.0
1995-11-28 00:00:00,1.0
1995-11-29 00:00:00,1.0
1995-11-30 00:00:00,1.0
1995-12-01 00:00:00,1.0
1995-12-04 00:00:00,1.0
1995-12-05 00:00:00,1.0
1995-12-06 00:00:00,1.0
1995-12-07 00:00:00,1.0
1995-12-08 00:00:00,1.0
1995-12-11 00:00:00,1.0
1995-12-12 00:00:00,1.0
1995-12-13 00:00:00,1.0
1995-12-14 00:00:00,1.0
1995-12-15 00:00:00,1.0
1995-12-18 00:00:00,1.0
1995-12-19 00:00:00,1.0
1995-12-20 00:00:00,1.0
1995-12-21 00:00:00,1.0
1995-12-22 00:00:00,1.0
1995-12-26 00:00:00,1.0
1995-12-27 00:00:00,1.0
1995-12-28 00:00:00,1.0
1995-12-29 00:00:00,1.0
1996-01-02 00:00:00,1.0
1996-01-03 00:00:00,1.0
1996-01-04 00:00:00,1.0
1996-01-05 00:00:00,1.0
1996-01-08 00:00:00,1.0
1996-01-09 00:00:00,1.0
1996-01-10 00:00:00,1.0
1996-01-11 00:00:00,1.0
1996-01-12 00:00:00,1.0
1996-01-15 00:00:00,1.0
1996-01-16 00:00:00,1.0
1996-01-17 00:00:00,1.0
1996-01-18 00:00:00,1.0
1996-01-19 00:00:00,1.0
1996-01-22 00:00:00,1.0
1996-01-23 00:00:00,1.0
1996-01-24 00:00:00,1.0
1996-01-25 00:00:00,1.0
1996-01-26 00:00:00,1.0
1996-01-29 00:00:00,1.0
1996-01-30 00:00:00,1.0
1996-01-31 00:00:00,1.0
1996-02-01 00:00:00,1.0
1996-02-02 00:00:00,1.0
1996-02-05 00:00:00,1.0
1996-02-06 00:00:00,1.0
1996-02-07 00:00:00,1.0
1996-02-08 00:00:00,1.0
1996-02-09 00:00:00,1.0
1996-02-12 00:00:00,1.0
1996-02-13 00:00:00,1.0
1996-02-14 00:00:00,1.0
1996-02-15 00:00:00,1.0
1996-02-16 00:00:00,0.9982829277730387
1996-02-20 00:00:00,0.992098389777594
1996-02-21 00:00:00,0.9996570252658055
1996-02-22 00:00:00,1.0192373648987345
1996-02-23 00:00:00,1.0168321446473956
1996-02-26 00:00:00,1.0137409749276676
1996-02-27 00:00:00,1.01305282690329
1996-02-28 00:00:00,1.0192373648987345
1996-02-29 00:00:00,1.0020600469611558
1996-03-01 00:00:00,0.9961657183561837
1996-03-04 00:00:00,1.0139740218624407
1996-03-05 00:00:00,1.0053996535075762
1996-03-06 00:00:00,1.014083949661862
1996-03-07 00:00:00,1.0058393647052615
1996-03-08 00:00:00,1.0168321446473956
1996-03-11 00:00:00,0.9917686063793301
1996-03-12 00:00:00,0.9794566928441399
1996-03-13 00:00:00,0.992098389777594
1996-03-14 00:00:00,1.0040805199145202
1996-03-15 00:00:00,0.9948465847631276
1996-03-18 00:00:00,1.0174917114439237
1996-03-19 00:00:00,1.019250556234665
1996-03-20 00:00:00,1.0168321446473956
1996-03-21 00:00:00,1.019580339632929
